"id"	"reviewer_id"	"reviewed_item_id"	"review_id"	"updated_time"	"creation_time"	"rating"
2279	1077653	192122	0	"2016-04-19 18:18:00"	"2016-04-19 18:18:00"	4
32641	1077653	193129	0	"2016-07-21 01:19:41"	"2016-07-21 01:19:41"	3
32649	1077653	198298	0	"2016-07-21 01:20:13"	"2016-07-21 01:20:13"	4
32662	1077653	200011	0	"2016-07-21 01:20:39"	"2016-07-21 01:20:39"	4
20919	1077653	201053	686395	"2016-06-30 15:21:03"	"2016-06-30 15:21:03"	5
32642	1077653	209110	0	"2016-07-21 01:19:43"	"2016-07-21 01:19:43"	4
20898	1077653	211374	686369	"2016-06-30 14:47:27"	"2016-06-30 14:47:27"	5
20910	1077653	211579	686392	"2016-06-30 15:08:07"	"2016-06-30 15:08:07"	5
32647	1077653	214321	0	"2016-07-21 01:19:58"	"2016-07-21 01:19:58"	4
32650	1077653	214566	0	"2016-07-21 01:20:15"	"2016-07-21 01:20:15"	4
32657	1077653	216318	0	"2016-07-21 01:20:30"	"2016-07-21 01:20:30"	4
32652	1077653	217695	0	"2016-07-21 01:20:18"	"2016-07-21 01:20:18"	2
20902	1077653	218115	0	"2016-06-30 14:55:18"	"2016-06-30 14:55:18"	4
20903	1077653	223395	686383	"2016-06-30 14:57:18"	"2016-06-30 14:57:18"	4
32648	1077653	225513	0	"2016-07-21 01:20:00"	"2016-07-21 01:20:00"	4
32656	1077653	225777	0	"2016-07-21 01:20:28"	"2016-07-21 01:20:28"	4
32658	1077653	227414	0	"2016-07-21 01:20:32"	"2016-07-21 01:20:32"	4
28988	1077653	227583	0	"2016-07-16 19:05:28"	"2016-07-16 19:05:28"	4
20908	1077653	229033	686386	"2016-06-30 15:03:29"	"2016-06-30 15:03:29"	4
25484	1077653	231164	0	"2016-07-10 01:19:24"	"2016-07-10 01:19:24"	5
19419	1077653	231199	684260	"2016-06-26 20:31:29"	"2016-06-26 20:31:29"	4
19637	1077653	232772	684591	"2016-06-27 10:23:54"	"2016-06-27 10:23:54"	5
19659	1077653	234343	684618	"2016-06-27 11:06:27"	"2016-06-27 11:06:27"	5
32636	1077653	237785	0	"2016-07-21 01:19:11"	"2016-07-21 01:19:11"	4
32645	1077653	239077	0	"2016-07-21 01:19:52"	"2016-07-21 01:19:52"	5
32644	1077653	239086	0	"2016-07-21 01:19:50"	"2016-07-21 01:19:50"	4
32669	1077653	239147	0	"2016-07-21 01:27:06"	"2016-07-21 01:27:06"	5
32637	1077653	241393	0	"2016-07-21 01:19:14"	"2016-07-21 01:19:13"	4
1925	1085350	11536	0	"2016-04-17 15:18:33"	"2016-04-17 15:18:33"	3
8371	1095563	11351	0	"2016-05-21 00:42:35"	"2016-05-21 00:42:35"	5
13386	1099248	155364	674683	"2016-06-11 20:30:34"	"2016-06-11 20:30:34"	5
23093	1100465	124479	689234	"2016-07-05 08:37:53"	"2016-07-05 08:37:53"	5
7560	1106054	216247	0	"2016-05-16 18:02:09"	"2016-05-16 18:02:09"	5
3249	1107566	231927	663432	"2016-04-25 17:40:49"	"2016-04-25 17:40:49"	5
29618	1114437	200404	0	"2016-07-17 16:05:58"	"2016-07-17 16:05:58"	4
21123	1114437	211046	0	"2016-07-01 04:29:04"	"2016-07-01 04:29:04"	5
13358	1116992	16038	0	"2016-06-11 19:24:46"	"2016-06-11 19:24:32"	1
171	1123517	763	0	"2016-04-01 14:39:12"	"2016-04-01 14:14:29"	2
14530	1126513	230461	676722	"2016-06-14 20:58:42"	"2016-06-14 20:58:35"	5
11547	1128301	225545	670888	"2016-06-05 14:00:35"	"2016-06-05 14:00:35"	5
30178	1130991	193562	697196	"2016-07-18 11:45:49"	"2016-07-18 11:45:49"	4
17441	1133130	10105	0	"2016-06-22 16:46:06"	"2016-06-22 16:46:06"	5
5915	1135938	184422	654347	"2016-05-08 14:41:24"	"2016-05-08 14:40:14"	3
28226	1136322	41045	0	"2016-07-15 09:21:31"	"2016-07-15 09:21:28"	4
3751	1136587	197577	0	"2016-04-29 01:00:53"	"2016-04-29 01:00:53"	4
11647	1138531	225754	671149	"2016-06-05 18:52:34"	"2016-06-05 18:52:34"	3
16896	1138531	238213	680493	"2016-06-20 17:49:04"	"2016-06-20 17:49:04"	3
33648	1138531	241902	700489	"2016-07-22 15:13:52"	"2016-07-22 15:13:52"	3
15609	1139988	8284	678414	"2016-06-18 05:32:16"	"2016-06-18 05:32:16"	4
11527	1140514	24170	0	"2016-06-05 12:59:24"	"2016-06-05 12:59:24"	5
12842	1142578	209576	677845	"2016-06-10 13:18:47"	"2016-06-10 13:18:47"	4
36787	1143571	17217	0	"2016-07-26 17:25:38"	"2016-07-26 17:25:38"	4
30002	1145708	221123	0	"2016-07-17 23:31:39"	"2016-07-17 23:31:39"	2
7976	1149111	234362	0	"2016-05-19 07:22:23"	"2016-05-19 07:22:23"	5
30976	1154347	228312	0	"2016-07-19 11:32:01"	"2016-07-19 11:32:01"	3
10142	1155209	47809	0	"2016-05-29 09:05:23"	"2016-05-29 09:05:23"	5
17301	1155409	135977	0	"2016-06-21 22:27:31"	"2016-06-21 22:27:31"	5
17436	1158891	102698	0	"2016-06-22 16:37:11"	"2016-06-22 16:37:11"	2
10847	1158891	176474	668781	"2016-06-01 19:43:48"	"2016-06-01 19:43:48"	1
36523	1160411	180647	0	"2016-07-26 00:27:55"	"2016-07-26 00:27:55"	5
4996	1161386	228490	0	"2016-05-05 08:41:13"	"2016-05-05 08:41:11"	5
811	1163096	224219	0	"2016-04-12 23:43:22"	"2016-04-12 23:43:22"	1
27424	1164672	97168	694069	"2016-07-13 15:40:28"	"2016-07-13 15:40:28"	3
27428	1164672	210747	694072	"2016-07-13 15:45:37"	"2016-07-13 15:45:37"	3
27421	1164672	222374	694062	"2016-07-13 15:30:38"	"2016-07-13 15:30:38"	4
11206	1165005	223112	669907	"2016-06-04 00:07:48"	"2016-06-04 00:07:41"	5
30433	1168477	173318	0	"2016-07-24 10:41:52"	"2016-07-18 16:23:25"	2
36591	1169323	174329	703209	"2016-07-26 10:48:26"	"2016-07-26 10:48:26"	5
20077	1170405	217137	685179	"2016-06-28 10:56:28"	"2016-06-28 10:56:28"	3
4660	1172794	232718	651026	"2016-05-03 12:48:30"	"2016-05-03 12:48:30"	3
5093	1172794	233028	652208	"2016-05-05 17:45:28"	"2016-05-05 17:45:28"	4
1083	1173063	128663	0	"2016-04-14 12:20:14"	"2016-04-14 12:20:14"	5
23644	1178175	152570	689946	"2016-07-06 19:16:41"	"2016-07-06 19:16:41"	5
15843	1178467	184189	0	"2016-06-18 17:32:50"	"2016-06-18 17:32:50"	2
13222	1178467	202428	674402	"2016-06-11 14:31:56"	"2016-06-11 14:31:56"	5
4559	1183852	2556	0	"2016-05-02 19:32:30"	"2016-05-02 19:32:30"	5
4825	1183852	28818	0	"2016-05-04 11:46:09"	"2016-05-04 11:46:09"	5
9813	1183975	2018	665778	"2016-05-27 20:14:34"	"2016-05-27 20:14:34"	4
16693	1188897	12408	680258	"2016-06-20 09:37:46"	"2016-06-20 09:37:46"	3
20272	1188897	14059	685410	"2016-06-28 19:53:20"	"2016-06-28 19:53:20"	4
20223	1188897	19353	685405	"2016-06-28 18:05:07"	"2016-06-28 18:05:07"	5
25982	1188897	110251	692407	"2016-07-10 19:05:13"	"2016-07-10 19:05:13"	5
21898	1188897	111453	687658	"2016-07-02 20:19:44"	"2016-07-02 20:19:44"	4
30001	1188897	111887	696989	"2016-07-17 23:31:38"	"2016-07-17 23:31:38"	4
28093	1188897	112270	694784	"2016-07-14 21:40:50"	"2016-07-14 21:40:50"	5
17571	1188897	129186	681729	"2016-06-22 23:00:32"	"2016-06-22 23:00:32"	3
24842	1188897	151264	691264	"2016-07-09 10:23:46"	"2016-07-09 10:23:46"	3
13466	1188897	158927	674839	"2016-06-11 23:31:44"	"2016-06-11 23:31:44"	5
30012	1188897	172058	696999	"2016-07-17 23:46:43"	"2016-07-17 23:46:43"	4
28005	1188897	177299	694705	"2016-07-14 19:28:38"	"2016-07-14 19:28:38"	4
17575	1188897	188489	681742	"2016-06-22 23:15:34"	"2016-06-22 23:15:34"	4
14566	1188897	204792	676796	"2016-06-14 16:22:51"	"2016-06-14 16:22:51"	5
15102	1188897	205591	677587	"2016-06-16 17:48:47"	"2016-06-16 17:48:47"	5
29446	1188897	222568	696352	"2016-07-17 12:48:08"	"2016-07-17 12:48:08"	4
13597	1188897	236034	675064	"2016-06-12 12:23:33"	"2016-06-12 12:23:33"	5
17730	1188897	238051	681902	"2016-06-23 12:35:16"	"2016-06-23 12:35:16"	3
21197	1188897	239427	686723	"2016-07-01 12:32:41"	"2016-07-01 12:32:41"	5
23300	1188897	239969	689462	"2016-07-05 18:56:07"	"2016-07-05 18:56:07"	5
27282	1188897	240767	693867	"2016-07-13 07:41:02"	"2016-07-13 07:41:02"	5
29055	1188897	241148	695916	"2016-07-16 20:35:36"	"2016-07-16 20:35:36"	4
21013	1198376	207019	686520	"2016-06-30 20:49:58"	"2016-06-30 20:49:58"	5
32943	1200409	126077	0	"2016-07-21 15:13:39"	"2016-07-21 15:13:39"	5
35556	1200618	139616	0	"2016-07-24 17:47:23"	"2016-07-24 17:47:23"	5
17966	1202025	66782	0	"2016-06-23 17:25:40"	"2016-06-23 17:25:40"	5
896	1205618	99514	637624	"2016-04-13 14:01:04"	"2016-04-13 14:01:04"	4
14094	1206284	35752	675917	"2016-06-13 14:52:44"	"2016-06-13 14:52:44"	4
18966	1210057	150775	0	"2016-06-26 08:07:55"	"2016-06-26 08:07:55"	5
18528	1210057	151466	0	"2016-06-25 09:52:26"	"2016-06-25 09:52:26"	4
2898	1220511	18860	0	"2016-04-23 17:17:20"	"2016-04-23 17:17:09"	5
5683	1220511	217226	0	"2016-05-07 16:53:12"	"2016-05-07 16:53:09"	4
2373	1226500	187561	0	"2016-04-20 11:05:39"	"2016-04-20 11:05:35"	5
19598	1227743	120451	684542	"2016-06-27 07:36:57"	"2016-06-27 07:36:57"	4
32018	1230387	207985	699085	"2016-07-20 13:17:58"	"2016-07-20 13:17:58"	5
32007	1230387	219336	699077	"2016-07-20 13:04:54"	"2016-07-20 13:04:54"	5
10441	1231240	235514	667636	"2016-05-30 14:43:49"	"2016-05-30 14:43:49"	5
20117	1233842	221959	0	"2016-06-28 12:46:38"	"2016-06-28 12:46:38"	5
8428	1234293	213251	0	"2016-05-21 11:49:33"	"2016-05-21 11:49:33"	5
35470	1236823	237085	702050	"2016-07-24 16:00:52"	"2016-07-24 16:00:52"	1
9181	1238056	12755	0	"2016-05-24 11:22:29"	"2016-05-24 11:22:29"	5
13981	1240119	223885	675695	"2016-06-13 02:52:28"	"2016-06-13 02:52:28"	4
13982	1240119	223885	675696	"2016-06-13 03:38:10"	"2016-06-13 03:38:10"	4
11420	1240119	236236	670547	"2016-06-04 21:44:01"	"2016-06-04 21:44:01"	4
34935	1243568	2539	701666	"2016-07-24 03:51:11"	"2016-07-24 03:51:11"	4
10333	1243568	21416	667260	"2016-05-29 20:30:43"	"2016-05-29 20:30:43"	4
35895	1243568	161735	0	"2016-07-24 23:22:23"	"2016-07-24 23:22:23"	4
35194	1243568	183932	701908	"2016-07-24 13:08:45"	"2016-07-24 12:24:57"	3
35896	1243568	188687	0	"2016-07-24 23:22:28"	"2016-07-24 23:22:28"	4
35897	1243568	212948	0	"2016-07-24 23:22:32"	"2016-07-24 23:22:32"	3
34937	1243568	216518	701668	"2016-07-24 03:58:45"	"2016-07-24 03:58:45"	5
28590	1243568	216954	695398	"2016-07-15 23:58:41"	"2016-07-15 23:58:41"	1
8525	1246355	233233	0	"2016-05-21 16:23:27"	"2016-05-21 16:23:27"	4
9689	1252303	203455	0	"2016-05-26 22:56:19"	"2016-05-26 22:56:18"	3
11324	1252877	4800	670289	"2016-06-04 17:09:27"	"2016-06-04 17:09:27"	5
8645	1252877	188683	662179	"2016-05-21 22:22:12"	"2016-05-21 22:22:12"	5
9106	1252918	11801	0	"2016-05-23 20:00:32"	"2016-05-23 20:00:32"	4
16425	1255217	238138	679741	"2016-06-19 18:41:11"	"2016-06-19 18:41:11"	5
7569	1256748	14	0	"2016-05-16 18:24:16"	"2016-05-16 18:24:16"	1
5900	1256820	65253	654319	"2016-05-08 13:51:32"	"2016-05-08 13:51:27"	5
3971	1260186	181767	0	"2016-04-30 12:36:17"	"2016-04-30 12:36:17"	4
1967	1261379	9509	0	"2016-04-17 17:58:25"	"2016-04-17 17:58:25"	4
4379	1262364	153638	0	"2016-05-02 00:07:38"	"2016-05-02 00:07:38"	5
22434	1266180	212971	0	"2016-07-03 19:04:46"	"2016-07-03 19:04:46"	4
5621	1266536	177779	0	"2016-05-07 14:00:49"	"2016-05-07 14:00:49"	4
5058	1266536	214078	0	"2016-05-05 15:44:21"	"2016-05-05 15:44:19"	4
11783	1267593	1746	671625	"2016-06-06 13:21:41"	"2016-06-06 13:21:41"	4
23339	1267593	56238	689728	"2016-07-05 20:23:30"	"2016-07-05 20:23:30"	4
21550	1267593	156729	687258	"2016-07-02 10:32:03"	"2016-07-02 10:32:03"	4
23453	1267593	157947	689691	"2016-07-06 09:32:25"	"2016-07-06 09:32:25"	3
15361	1267593	199082	678028	"2016-06-17 13:06:47"	"2016-06-17 13:06:47"	4
29273	1267593	204046	696204	"2016-07-17 08:30:45"	"2016-07-17 08:30:45"	5
25504	1267593	210268	691918	"2016-07-10 07:09:44"	"2016-07-10 07:09:44"	4
22176	1267593	221927	688038	"2016-07-03 12:44:19"	"2016-07-03 12:44:19"	3
15020	1267593	232190	678021	"2016-06-16 13:30:38"	"2016-06-16 13:30:38"	3
35036	1267593	236095	701770	"2016-07-24 10:29:03"	"2016-07-24 10:29:03"	3
29654	1267593	236474	696602	"2016-07-17 16:49:22"	"2016-07-17 16:49:22"	5
34563	1269170	8827	701347	"2016-07-23 19:09:39"	"2016-07-23 19:09:39"	4
19578	1270217	12070	684524	"2016-06-27 01:35:01"	"2016-06-27 01:35:01"	1
17777	1270217	13777	681972	"2016-06-23 14:50:42"	"2016-06-23 14:50:42"	1
15350	1270217	41152	678008	"2016-06-17 12:40:18"	"2016-06-17 12:40:18"	1
16585	1270217	181768	680044	"2016-06-19 23:09:49"	"2016-06-19 23:09:49"	1
15058	1270217	234355	677513	"2016-06-16 15:26:25"	"2016-06-16 15:26:25"	1
2012	1270580	146099	0	"2016-04-17 20:55:41"	"2016-04-17 20:55:04"	4
24219	1271021	3456	690662	"2016-07-07 22:50:21"	"2016-07-07 22:50:21"	5
20693	1271021	3638	686004	"2016-06-29 19:55:55"	"2016-06-29 19:55:55"	3
36941	1271021	9026	703621	"2016-07-26 21:33:33"	"2016-07-26 21:33:33"	3
1782	1271021	9688	640950	"2016-04-16 22:20:52"	"2016-04-16 22:20:52"	3
30118	1271021	143539	697123	"2016-07-18 09:36:32"	"2016-07-18 09:36:32"	3
34301	1271021	174565	701101	"2016-07-23 13:22:58"	"2016-07-23 13:22:58"	3
34288	1271021	190593	701089	"2016-07-23 13:04:50"	"2016-07-23 13:04:50"	3
8010	1271021	217793	660415	"2016-05-19 12:26:06"	"2016-05-19 12:26:06"	4
8728	1271021	220103	662645	"2016-05-22 11:18:47"	"2016-05-22 11:18:47"	4
24528	1271021	221824	690924	"2016-07-08 18:05:39"	"2016-07-08 18:05:39"	3
37182	1271021	230942	703889	"2016-07-27 14:34:46"	"2016-07-27 14:34:46"	3
9098	1271021	232282	663899	"2016-05-23 19:44:17"	"2016-05-23 19:44:17"	4
8881	1271021	234828	662920	"2016-05-22 19:18:04"	"2016-05-22 19:18:04"	3
13225	1271021	237018	674409	"2016-06-11 14:38:03"	"2016-06-11 14:38:03"	3
17227	1271021	238371	681101	"2016-06-21 19:05:01"	"2016-06-21 19:05:01"	3
24007	1271021	240162	690548	"2016-07-07 17:32:59"	"2016-07-07 17:32:59"	3
32113	1277361	180696	0	"2016-07-20 15:11:12"	"2016-07-20 15:11:05"	4
17322	1278326	238403	681275	"2016-06-22 01:37:39"	"2016-06-22 01:37:39"	5
3460	1279479	28263	647709	"2016-04-27 08:00:22"	"2016-04-27 08:00:22"	5
14163	1281665	171406	676070	"2016-06-13 18:11:06"	"2016-06-13 18:11:05"	3
27122	1281665	196223	693680	"2016-07-12 20:55:24"	"2016-07-12 20:55:24"	4
29752	1281665	230305	696725	"2016-07-17 18:37:29"	"2016-07-17 18:36:47"	3
19699	1284655	14252	684672	"2016-06-27 13:08:32"	"2016-06-27 13:08:32"	5
6845	1286425	25266	656907	"2016-05-13 17:23:13"	"2016-05-13 17:23:13"	4
6017	1289775	16988	0	"2016-05-08 20:06:46"	"2016-05-08 20:06:46"	4
12274	1289937	154390	672718	"2016-06-08 12:58:13"	"2016-06-08 12:58:13"	5
12270	1289937	204444	672703	"2016-06-08 12:44:42"	"2016-06-08 12:44:42"	5
12249	1289937	223908	672670	"2016-06-08 12:13:49"	"2016-06-08 12:13:49"	4
12273	1289937	230636	672713	"2016-06-08 12:51:43"	"2016-06-08 12:51:43"	4
30858	1292423	214532	697889	"2016-07-19 03:30:26"	"2016-07-19 03:30:26"	5
9031	1292858	12231	663372	"2016-05-23 13:41:34"	"2016-05-23 13:41:34"	5
583	1296386	203348	636368	"2016-04-11 16:09:52"	"2016-04-11 16:09:52"	5
7955	1297419	234326	660034	"2016-05-18 21:38:03"	"2016-05-18 21:38:03"	5
727	1301415	126836	0	"2016-04-12 15:43:54"	"2016-04-12 15:43:54"	4
1407	1301415	178055	0	"2016-04-15 16:14:58"	"2016-04-15 16:14:58"	4
5857	1301779	216256	654223	"2016-05-08 12:21:58"	"2016-05-08 12:21:56"	2
13570	1302483	123609	0	"2016-06-12 11:45:26"	"2016-06-12 11:45:26"	5
2864	1302483	223009	0	"2016-04-23 14:31:05"	"2016-04-23 14:31:05"	5
15581	1303558	28288	678350	"2016-06-17 22:50:12"	"2016-06-17 22:50:12"	5
15576	1303558	175828	678343	"2016-06-17 22:35:46"	"2016-06-17 22:35:46"	5
2948	1307604	122311	0	"2016-04-23 20:16:04"	"2016-04-23 20:16:04"	1
28266	1309690	240950	694950	"2016-07-15 11:30:57"	"2016-07-15 11:30:57"	5
9770	1309904	19214	0	"2016-05-27 16:07:44"	"2016-05-27 16:07:44"	5
26590	1310591	157340	0	"2016-07-11 18:57:31"	"2016-07-11 18:57:31"	5
36870	1310591	191656	0	"2016-07-26 19:26:43"	"2016-07-26 19:26:43"	5
34802	1314480	187106	0	"2016-07-23 22:33:12"	"2016-07-23 22:33:12"	4
7240	1317063	115359	657976	"2016-05-15 12:23:56"	"2016-05-15 12:23:56"	4
4837	1317063	182606	651479	"2016-05-04 12:49:42"	"2016-05-04 12:45:44"	4
13381	1317917	230461	674673	"2016-06-11 20:24:59"	"2016-06-11 20:24:59"	5
6611	1318886	21268	0	"2016-05-11 23:07:57"	"2016-05-11 23:07:57"	5
36515	1324375	5281	703106	"2016-07-26 00:11:52"	"2016-07-26 00:11:52"	4
36513	1324375	75862	703104	"2016-07-26 00:10:24"	"2016-07-26 00:10:24"	4
35851	1324375	144274	702446	"2016-07-24 22:46:33"	"2016-07-24 22:46:33"	5
35855	1324375	203990	702450	"2016-07-24 22:48:37"	"2016-07-24 22:48:37"	5
35854	1324375	215880	702447	"2016-07-24 22:47:38"	"2016-07-24 22:47:38"	5
9986	1324727	127661	666324	"2016-05-28 18:11:48"	"2016-05-28 18:11:48"	5
11170	1325562	142727	669783	"2016-06-03 20:20:50"	"2016-06-03 20:20:50"	3
35819	1325701	1560	702442	"2016-07-24 22:27:24"	"2016-07-24 22:27:24"	4
36227	1325701	5018	702816	"2016-07-25 15:27:53"	"2016-07-25 15:27:53"	4
35805	1325701	12777	702424	"2016-07-24 22:02:13"	"2016-07-24 22:02:13"	4
35793	1325701	13667	702406	"2016-07-24 21:45:48"	"2016-07-24 21:45:48"	3
36240	1325701	22738	702827	"2016-07-25 16:00:35"	"2016-07-25 16:00:35"	3
28461	1329897	125189	0	"2016-07-15 19:37:33"	"2016-07-15 19:37:33"	5
23181	1336521	175412	689360	"2016-07-05 13:58:01"	"2016-07-05 13:58:01"	4
6622	1336963	138288	0	"2016-05-12 08:44:32"	"2016-05-12 08:44:32"	4
14276	1336963	192719	0	"2016-06-13 23:59:18"	"2016-06-13 23:59:18"	5
30	1341622	127406	0	"2016-03-28 03:45:49"	"2016-03-28 03:45:49"	4
637	1341622	184053	0	"2016-04-11 22:45:57"	"2016-04-11 22:45:57"	3
18545	1341622	238773	682977	"2016-06-25 10:42:22"	"2016-06-25 10:42:17"	4
21820	1341622	239147	0	"2016-07-02 18:24:49"	"2016-07-02 18:24:49"	4
4981	1343567	141980	0	"2016-05-05 03:44:57"	"2016-05-05 03:44:51"	4
27875	1344437	188960	694570	"2016-07-14 14:03:59"	"2016-07-14 14:03:59"	5
23494	1344437	229118	0	"2016-07-06 11:51:33"	"2016-07-06 11:51:33"	4
15750	1344751	785	0	"2016-06-18 14:47:23"	"2016-06-18 14:47:23"	5
15748	1344751	8336	0	"2016-06-18 14:46:36"	"2016-06-18 14:46:36"	5
15753	1344751	11644	0	"2016-06-18 14:49:18"	"2016-06-18 14:49:18"	5
15752	1344751	21881	0	"2016-06-18 14:47:52"	"2016-06-18 14:47:52"	5
15751	1344751	97168	0	"2016-06-18 14:47:35"	"2016-06-18 14:47:35"	4
15759	1344751	149852	0	"2016-06-18 14:59:05"	"2016-06-18 14:58:44"	5
13739	1344751	157643	0	"2016-06-12 15:46:58"	"2016-06-12 15:46:52"	4
15749	1344751	158771	0	"2016-06-18 14:47:02"	"2016-06-18 14:47:02"	5
32009	1349152	225079	0	"2016-07-20 13:07:04"	"2016-07-20 13:07:04"	3
33560	1350294	196638	700383	"2016-07-22 12:27:01"	"2016-07-22 12:27:01"	2
18310	1350348	234513	682624	"2016-06-24 18:09:07"	"2016-06-24 18:09:07"	4
33795	1352332	241681	700625	"2016-07-22 19:12:34"	"2016-07-22 19:12:14"	2
28497	1359113	189956	695247	"2016-07-15 20:39:43"	"2016-07-15 20:39:43"	5
36987	1361282	162141	703665	"2016-07-26 23:46:21"	"2016-07-26 23:46:21"	5
36679	1361282	241226	703306	"2016-07-26 13:48:10"	"2016-07-26 13:48:10"	5
1203	1371074	14508	0	"2016-04-14 19:04:18"	"2016-04-14 19:04:18"	5
5589	1372189	229932	0	"2016-05-07 11:47:20"	"2016-05-07 11:47:20"	5
30245	1372525	140168	697245	"2016-07-18 12:56:27"	"2016-07-18 12:56:27"	1
9987	1377079	9304	0	"2016-05-28 18:13:51"	"2016-05-28 18:13:51"	5
9988	1377079	164822	666328	"2016-05-28 18:13:52"	"2016-05-28 18:13:52"	5
659	1377783	189160	0	"2016-04-12 09:08:23"	"2016-04-12 09:08:23"	4
22253	1386382	3118	688137	"2016-07-03 14:41:32"	"2016-07-03 14:41:32"	1
22308	1386382	18102	688206	"2016-07-03 15:53:05"	"2016-07-03 15:53:05"	1
22269	1386382	18678	688172	"2016-07-03 15:16:33"	"2016-07-03 15:16:33"	1
22318	1386382	203791	688213	"2016-07-03 16:01:59"	"2016-07-03 16:01:59"	1
22261	1386382	232291	688152	"2016-07-03 14:59:50"	"2016-07-03 14:59:50"	1
8568	1391908	52092	661937	"2016-05-21 18:14:49"	"2016-05-21 18:14:49"	5
8571	1391908	226704	0	"2016-05-21 18:19:23"	"2016-05-21 18:19:23"	5
36960	1392511	38140	0	"2016-07-26 22:30:55"	"2016-07-26 22:30:55"	5
28069	1392760	8964	694813	"2016-07-14 20:54:31"	"2016-07-14 20:54:31"	5
28068	1392760	10613	694977	"2016-07-14 23:17:09"	"2016-07-14 20:54:30"	5
28156	1392760	11654	694833	"2016-07-14 23:18:57"	"2016-07-14 23:18:30"	5
28067	1392760	12340	694992	"2016-07-15 13:02:38"	"2016-07-14 20:54:28"	4
28551	1392760	19480	695318	"2016-07-15 21:57:59"	"2016-07-15 21:57:59"	4
28065	1392760	21274	694984	"2016-07-14 20:54:26"	"2016-07-14 20:54:26"	5
28546	1392760	22794	695311	"2016-07-15 21:52:20"	"2016-07-15 21:52:20"	4
28263	1392760	25489	694940	"2016-07-15 11:22:38"	"2016-07-15 11:22:38"	4
29026	1392760	84094	695854	"2016-07-16 19:52:47"	"2016-07-16 19:52:47"	4
28169	1392760	119895	694847	"2016-07-14 23:48:28"	"2016-07-14 23:48:28"	4
28524	1392760	148657	695283	"2016-07-15 21:18:40"	"2016-07-15 21:18:40"	4
28066	1392760	161533	694981	"2016-07-14 20:54:28"	"2016-07-14 20:54:28"	5
28520	1392760	161533	695277	"2016-07-15 21:11:42"	"2016-07-15 21:11:42"	4
28063	1392760	181015	694817	"2016-07-14 20:54:21"	"2016-07-14 20:54:21"	5
29032	1392760	182139	695864	"2016-07-16 20:00:44"	"2016-07-16 20:00:44"	4
28165	1392760	193041	694844	"2016-07-14 23:32:47"	"2016-07-14 23:32:47"	4
28177	1392760	197073	694853	"2016-07-15 00:07:09"	"2016-07-15 00:07:09"	4
28108	1392760	200885	694806	"2016-07-14 22:11:09"	"2016-07-14 22:11:09"	5
28262	1392760	212208	694939	"2016-07-15 11:18:31"	"2016-07-15 11:18:31"	4
28109	1392760	214810	694803	"2016-07-14 22:11:10"	"2016-07-14 22:11:10"	5
28064	1392760	214825	694816	"2016-07-14 20:54:23"	"2016-07-14 20:54:23"	5
32100	1392760	222702	699161	"2016-07-20 14:54:48"	"2016-07-20 14:54:48"	3
32391	1392760	235805	699449	"2016-07-20 20:25:18"	"2016-07-20 20:25:18"	4
10036	1395176	11251	666380	"2016-05-28 19:18:53"	"2016-05-28 19:18:43"	5
16583	1395313	11346	680045	"2016-06-19 23:07:44"	"2016-06-19 23:07:44"	4
11720	1395313	219752	671386	"2016-06-05 22:49:17"	"2016-06-05 22:49:17"	4
2466	1399350	136877	0	"2016-04-20 21:18:37"	"2016-04-20 21:18:37"	5
1035	1399645	195136	0	"2016-04-14 07:27:04"	"2016-04-14 07:27:04"	4
274	1401085	11397	632451	"2016-04-05 00:35:00"	"2016-04-05 00:35:00"	3
688	1401085	192423	637496	"2016-04-12 12:55:45"	"2016-04-12 12:55:45"	4
333	1401085	203990	634176	"2016-04-07 18:55:26"	"2016-04-07 18:55:26"	4
5195	1401085	232971	653234	"2016-05-05 22:19:16"	"2016-05-05 22:19:16"	4
36087	1401085	241072	0	"2016-07-25 11:04:18"	"2016-07-25 11:04:18"	3
36089	1401085	241236	0	"2016-07-25 11:04:46"	"2016-07-25 11:04:46"	3
36084	1401085	241420	0	"2016-07-25 11:03:45"	"2016-07-25 11:03:45"	3
36080	1401085	241865	0	"2016-07-25 11:03:21"	"2016-07-25 11:03:21"	4
36082	1401085	241947	0	"2016-07-25 11:06:20"	"2016-07-25 11:03:36"	4
36081	1401085	242084	0	"2016-07-25 11:03:34"	"2016-07-25 11:03:34"	4
36083	1401085	242263	0	"2016-07-25 11:03:40"	"2016-07-25 11:03:40"	4
15564	1401738	57597	0	"2016-06-17 21:55:56"	"2016-06-17 21:55:56"	3
15491	1405754	1790	678209	"2016-06-17 18:53:35"	"2016-06-17 18:53:35"	4
22681	1410468	21585	0	"2016-07-04 09:03:33"	"2016-07-04 09:03:33"	4
18045	1411582	181414	0	"2016-06-23 20:31:07"	"2016-06-23 20:31:07"	3
36317	1413256	111379	0	"2016-07-25 18:48:49"	"2016-07-25 18:48:49"	5
17096	1413811	228586	680869	"2016-06-21 12:51:17"	"2016-06-21 12:51:16"	3
1200	1414523	106793	0	"2016-04-14 18:51:03"	"2016-04-14 18:51:03"	2
6822	1415109	23146	0	"2016-05-13 14:38:53"	"2016-05-13 14:38:52"	5
9419	1415109	26459	664542	"2016-05-25 15:07:16"	"2016-05-25 15:07:15"	5
6801	1415109	206401	656824	"2016-05-13 12:16:29"	"2016-05-13 12:16:29"	3
